time,accel[0],accel[1],accel[2],global_accel[0],global_accel[1],global_accel[2],global_accel_avg[0],global_accel_avg[1],global_accel_avg[2]
1292281794.679358,0.024831686168909073,-0.032661251723766327,-9.8715286254882812,0.024831686168909073,-0.032661251723766327,-9.8715286254882812,0.0078688263893127441,-0.029479697346687317,-9.8239803314208984
1292281794.7033536,0.043415844440460205,-0.094330623745918274,-9.9042644500732422,0.043415844440460205,-0.094330623745918274,-9.9042644500732422,0.014978229999542236,-0.042449884116649628,-9.8400373458862305
1292281794.7713625,-0.071792080998420715,-0.047165311872959137,-9.8581323623657227,-0.071792080998420715,-0.047165311872959137,-9.8581323623657227,0.00051651149988174438,-0.043235789984464645,-9.843052864074707
1292281794.7913563,0.010603960603475571,-0.023582655936479568,-9.8350658416748047,0.010603960603475571,-0.023582655936479568,-9.8350658416748047,0.0019575755577534437,-0.040428198873996735,-9.8419122695922852
1292281794.8313546,-0.010198019444942474,0.0037086717784404755,-9.9015331268310547,-0.010198019444942474,0.0037086717784404755,-9.9015331268310547,0.00043812618241645396,-0.034911088645458221,-9.849365234375
1292281794.8833647,0.025900989770889282,-0.04464566707611084,-9.8412666320800781,0.025900989770889282,-0.04464566707611084,-9.8412666320800781,0.0032673331443220377,-0.035992708057165146,-9.8484649658203125
1292281794.911356,0.16895049810409546,-0.08482283353805542,-9.7331333160400391,0.16895049810409546,-0.08482283353805542,-9.7331333160400391,0.019835649058222771,-0.040875721722841263,-9.8369321823120117
1292281794.9433582,0.14697524905204773,-0.073411419987678528,-9.7880668640136719,0.14697524905204773,-0.073411419987678528,-9.7880668640136719,0.14697524905204773,-0.073411419987678528,-9.7880668640136719
1292281794.9993563,0.16698762774467468,-0.083205714821815491,-9.7375335693359375,0.16698762774467468,-0.083205714821815491,-9.7375335693359375,0.15698143839836121,-0.078308567404747009,-9.7628002166748047
1292281795.0273583,0.020993813872337341,-0.041602857410907745,-9.8527669906616211,0.020993813872337341,-0.041602857410907745,-9.8527669906616211,0.11165223270654678,-0.066073328256607056,-9.7927894592285156
1292281795.0433602,-0.0050030928105115891,-0.036301426589488983,-9.8638839721679688,-0.0050030928105115891,-0.036301426589488983,-9.8638839721679688,0.082488402724266052,-0.058630354702472687,-9.8105630874633789
1292281795.0793588,0.07549845427274704,-0.06465071439743042,-9.8694419860839844,0.07549845427274704,-0.06465071439743042,-9.8694419860839844,0.08109041303396225,-0.059834428131580353,-9.8223390579223633
1292281795.0953581,0.10024923086166382,-0.063325360417366028,-9.7937211990356445,0.10024923086166382,-0.063325360417366028,-9.7937211990356445,0.084283545613288879,-0.060416251420974731,-9.8175697326660156
1292281795.1313572,0.11262461543083191,-0.016162680462002754,-9.8183612823486328,0.11262461543083191,-0.016162680462002754,-9.8183612823486328,0.088332273066043854,-0.054094314575195312,-9.817683219909668
1292281795.1553571,0.087312310934066772,-0.039081338793039322,-9.752680778503418,0.087312310934066772,-0.039081338793039322,-9.752680778503418,0.088204778730869293,-0.052217692136764526,-9.8095579147338867
1292281795.1833584,0.074656158685684204,-0.05054067075252533,-9.7668399810791016,0.074656158685684204,-0.05054067075252533,-9.7668399810791016,0.08669937402009964,-0.05203135684132576,-9.8048114776611328
1292281795.2913601,0.021828079596161842,-0.025270335376262665,-9.8049201965332031,0.021828079596161842,-0.025270335376262665,-9.8049201965332031,0.080212242901325226,-0.049355253577232361,-9.8048219680786133
1292281795.3113616,0.041914038360118866,0.0028648320585489273,-9.8239603042602539,0.041914038360118866,0.0028648320585489273,-9.8239603042602539,0.041914038360118866,0.0028648320585489273,-9.8239603042602539
